session_number,country,sessions_count,avg_session_duration_sec,avg_session_duration_min
3,MU,289,527.3910034602076,8.789850057670126
3,MV,60,339.51666666666665,5.658611111111111
3,MW,62,365.83870967741933,6.097311827956989
3,MX,59021,545.786635265414,9.096443921090234
3,MY,5474,489.15052977712827,8.152508829618805
3,MZ,159,347.3647798742138,5.789412997903564
3,NA,136,489.55882352941177,8.159313725490197
3,NC,150,548.7466666666667,9.145777777777777
3,NE,578,369.55190311418687,6.159198385236448
3,NF,1,883.0,14.716666666666667
3,NG,5183,502.2496623577079,8.370827705961798
3,NI,2145,529.7146853146853,8.82857808857809
3,NL,1005,462.1910447761194,7.70318407960199
3,NO,454,489.0616740088106,8.151027900146843
3,NP,1188,442.39983164983164,7.373330527497194
3,NR,1,293.0,4.883333333333334
3,NZ,958,589.0824634655532,9.81804105775922
3,OM,626,448.2044728434505,7.470074547390841
3,PA,1981,547.6587582029279,9.127645970048798
3,PE,15991,546.1036207866925,9.101727013111542
3,PF,120,330.45,5.507499999999999
3,PG,163,404.14723926380367,6.735787321063395
3,PH,18929,478.68149400390934,7.978024900065155
3,PK,439,462.0364464692483,7.700607441154138
3,PL,5514,491.0428001450852,8.184046669084754
3,PM,2,84.5,1.4083333333333334
3,PR,1113,586.0655884995508,9.767759808325847
3,PS,2729,386.55551484060095,6.442591914010015
3,PT,1933,491.8763579927574,8.19793929987929
3,PW,1,402.0,6.7
3,PY,2127,594.766337564645,9.912772292744084
3,QA,201,469.6119402985075,7.826865671641792
3,RE,724,522.256906077348,8.7042817679558
3,RO,6552,451.8342490842491,7.530570818070818
3,RS,1619,515.692402717727,8.594873378628783
3,RU,54994,568.000981925301,9.46668303208835
3,RW,57,350.82456140350877,5.847076023391812
3,SA,2761,366.964505613908,6.116075093565133
3,SB,29,624.7586206896551,10.412643678160919
3,SC,60,410.8666666666667,6.847777777777778
3,SD,247,312.3927125506073,5.206545209176789
3,SE,617,439.05672609400324,7.317612101566721
3,SG,786,582.2849872773537,9.704749787955896
3,SI,692,519.4364161849711,8.657273603082851
3,SK,2621,508.3014116749332,8.47169019458222
3,SL,415,354.74939759036147,5.912489959839358
3,SM,10,540.6,9.01
3,SN,772,441.35103626943004,7.3558506044905005
3,SO,476,382.42857142857144,6.373809523809524
3,SR,91,660.4615384615385,11.007692307692308
3,SS,5,457.6,7.626666666666667
3,ST,3,47.666666666666664,0.7944444444444444
3,SV,1498,530.3411214953271,8.839018691588786
3,SX,9,931.4444444444445,15.524074074074074
3,SY,1,2639.0,43.983333333333334
3,SZ,32,209.6875,3.4947916666666665
3,TC,12,342.6666666666667,5.711111111111111
3,TD,40,74.4,1.24
3,TG,104,515.9038461538462,8.598397435897436
3,TH,13999,485.68583470247876,8.094763911707979
3,TJ,1162,419.7082616179002,6.99513769363167
3,TL,12,480.6666666666667,8.011111111111111
3,TM,138,529.536231884058,8.8256038647343
3,TN,1271,486.17702596380803,8.102950432730134
3,TR,26260,463.6821782178218,7.728036303630363
3,TT,787,644.3913595933926,10.73985599322321
3,TV,10,210.2,3.503333333333333
3,TW,5064,652.6358609794629,10.877264349657715
3,TZ,291,465.81786941580754,7.763631156930126
3,UA,8687,536.040865661333,8.934014427688883
3,UG,259,564.9073359073359,9.415122265122266
3,US,186432,634.9846217387573,10.583077028979288
3,UY,629,542.6136724960254,9.04356120826709
3,UZ,3792,479.4654535864979,7.991090893108298
3,Unknown,233500,564.6860471092077,9.411434118486795
3,VC,38,741.9473684210526,12.36578947368421
3,VE,404,564.7227722772277,9.412046204620461
3,VG,15,562.8666666666667,9.381111111111112
3,VI,16,1198.6875,19.978125
3,VN,23145,466.7036076906459,7.778393461510765
3,VU,2,396.0,6.6
3,WF,5,244.0,4.066666666666666
3,WS,2,153.5,2.558333333333333
3,XK,270,453.3666666666667,7.556111111111111
3,XX,37,443.2972972972973,7.3882882882882885
3,YE,1320,274.13257575757575,4.5688762626262625
3,YT,63,283.93650793650795,4.732275132275133
3,ZA,3667,447.55304063266976,7.459217343877829
3,ZM,228,480.39912280701753,8.006652046783625
3,ZW,253,420.2213438735178,7.00368906455863
4,AD,14,588.4285714285714,9.807142857142857
4,AE,1350,540.262962962963,9.004382716049383
4,AF,544,291.85110294117646,4.864185049019608
4,AG,29,844.4827586206897,14.074712643678161
4,AI,3,192.0,3.2
4,AL,364,448.8241758241758,7.4804029304029305
4,AM,494,596.3157894736842,9.93859649122807
4,AO,150,488.28,8.138
4,AR,19075,573.2354390563565,9.55392398427261
4,AS,30,370.53333333333336,6.175555555555556
4,AT,434,508.6728110599078,8.477880184331797
4,AU,2996,611.4015353805073,10.190025589675122
4,AW,21,399.2857142857143,6.654761904761904
4,AX,4,311.0,5.183333333333334
4,AZ,1210,493.58347107438016,8.226391184573002
4,BA,513,488.4834307992203,8.141390513320339
4,BB,60,507.2,8.453333333333333
4,BD,2309,503.67994802945,8.394665800490833
4,BE,941,507.2763018065887,8.454605030109812
4,BF,541,548.3789279112755,9.139648798521257
4,BG,1441,488.2012491325468,8.136687485542447
4,BH,123,383.1382113821138,6.3856368563685635
4,BI,2,302.5,5.041666666666667
4,BJ,154,699.9805194805194,11.66634199134199
4,BL,2,341.5,5.691666666666666
4,BM,2,81.5,1.3583333333333334
4,BN,121,509.57851239669424,8.49297520661157
4,BO,2686,562.0867460908414,9.368112434847356
4,BQ,1,1091.0,18.183333333333334
4,BR,38653,537.7507308617701,8.962512181029501
4,BS,115,507.18260869565216,8.45304347826087
4,BT,53,482.22641509433964,8.037106918238994
4,BW,40,720.5,12.008333333333333
4,BY,1632,535.4589460784314,8.924315767973857
4,BZ,78,441.7564102564103,7.362606837606838
4,CA,3689,646.6560043372187,10.77760007228698
4,CD,120,302.8,5.046666666666667
4,CF,6,111.66666666666667,1.8611111111111112
4,CG,46,326.2608695652174,5.43768115942029
4,CH,320,504.659375,8.410989583333334
4,CI,843,470.7591933570581,7.845986555950969
4,CL,6380,519.6369905956113,8.660616509926855
4,CM,285,477.6982456140351,7.961637426900585
4,CN,5840,664.1789383561644,11.06964897260274
4,CO,12517,537.9115602780219,8.965192671300365
4,CR,769,561.5994798439532,9.359991330732553
4,CV,38,241.97368421052633,4.032894736842105
4,CW,38,449.2105263157895,7.486842105263158
4,CY,215,354.0837209302326,5.90139534883721
4,CZ,2427,564.4709517923362,9.407849196538937
4,DE,7856,531.5142566191446,8.85857094365241
4,DJ,89,206.26966292134833,3.4378277153558057
4,DK,178,480.1123595505618,8.00187265917603
4,DM,1,179.0,2.9833333333333334
4,DO,3482,534.4592188397472,8.90765364732912
4,DZ,99,446.989898989899,7.44983164983165
4,EC,2688,554.3660714285714,9.239434523809525
4,EE,105,642.1428571428571,10.702380952380953
4,EG,198,431.1969696969697,7.186616161616161
4,EH,30,359.8,5.996666666666667
4,ES,4479,510.3286447867828,8.505477413113047
4,ET,183,361.1693989071038,6.019489981785063
4,FI,267,466.62546816479403,7.777091136079901
4,FJ,180,496.2388888888889,8.270648148148148
4,FK,1,687.0,11.45
4,FM,87,271.13793103448273,4.518965517241379
4,FO,4,335.0,5.583333333333333
4,FR,9967,553.9274606200462,9.232124343667437
4,GA,73,542.1780821917808,9.036301369863015
4,GB,6331,613.2653609224451,10.221089348707418
4,GD,20,708.5,11.808333333333334
4,GE,1288,490.3027950310559,8.171713250517598
4,GF,86,569.5116279069767,9.491860465116279
4,GG,3,416.6666666666667,6.944444444444445
4,GH,433,596.6096997690531,9.943494996150886
4,GI,5,177.0,2.95
4,GL,18,421.94444444444446,7.032407407407407
4,GM,23,119.30434782608695,1.9884057971014493
4,GN,642,209.17445482866043,3.4862409138110073
4,GP,76,552.9342105263158,9.215570175438597
4,GQ,2,203.5,3.3916666666666666
4,GR,2407,521.3531366846697,8.689218944744495
4,GT,2721,531.7640573318633,8.86273428886439
4,GU,64,738.90625,12.315104166666666
4,GW,4,47.0,0.7833333333333333
4,GY,190,504.5105263157895,8.408508771929824
4,HK,340,610.9941176470588,10.183235294117647
4,HN,1596,537.4555137844611,8.957591896407685
4,HR,812,527.167487684729,8.786124794745485
4,HT,390,463.34615384615387,7.722435897435898
4,HU,2134,507.1012183692596,8.451686972820992
4,ID,29116,511.7115675230114,8.528526125383523
4,IE,697,475.52941176470586,7.925490196078431
4,IL,1720,454.78837209302327,7.5798062015503875
4,IM,6,339.3333333333333,5.655555555555555
4,IN,151742,569.5483847583398,9.492473079305663
4,IQ,701,414.75178316690443,6.912529719448407
4,IR,1,785.0,13.083333333333334
4,IS,23,508.2608695652174,8.471014492753623
4,IT,13187,530.2950633199363,8.838251055332272
4,JE,3,687.3333333333334,11.455555555555556
4,JM,612,511.80882352941177,8.530147058823529
4,JO,2022,440.771018793274,7.346183646554566
4,JP,14884,857.1206664875034,14.28534444145839
4,KE,402,480.78109452736317,8.013018242122719
4,KG,598,392.2943143812709,6.538238573021181
4,KH,20,335.6,5.593333333333334
4,KI,11,74.45454545454545,1.240909090909091
4,KN,11,541.6363636363636,9.027272727272727
4,KR,4033,695.1492685345896,11.58582114224316
4,KW,373,353.1769436997319,5.886282394995532
4,KY,9,797.0,13.283333333333333
4,KZ,9803,477.1158828929919,7.951931381549866
4,LA,554,450.7797833935018,7.512996389891697
4,LB,875,501.3405714285714,8.35567619047619
4,LC,32,1106.3125,18.438541666666666
4,LI,1,40.0,0.6666666666666666
4,LK,339,486.53982300884957,8.108997050147492
4,LR,7,676.7142857142857,11.278571428571428
4,LT,282,479.6737588652482,7.994562647754137
4,LU,47,452.27659574468083,7.537943262411347
4,LV,214,441.4485981308411,7.357476635514018
4,LY,1227,376.77343113284434,6.2795571855474055
4,MA,1362,416.2870778267254,6.9381179637787564
4,MC,1,3710.0,61.833333333333336
4,MD,426,494.44835680751174,8.240805946791863
4,ME,186,428.68817204301075,7.144802867383513
4,MF,2,1269.0,21.15
4,MG,73,235.13698630136986,3.9189497716894977
4,MH,29,420.2068965517241,7.003448275862069
4,MK,352,458.1619318181818,7.636032196969697
4,ML,1337,376.095736724009,6.268262278733483
4,MM,2775,469.21585585585586,7.820264264264265
4,MN,23,195.65217391304347,3.260869565217391
4,MO,4,263.0,4.383333333333334
4,MP,2,95.0,1.5833333333333333
4,MQ,92,807.2282608695652,13.453804347826088
4,MR,8,168.5,2.808333333333333
4,MT,47,403.97872340425533,6.732978723404256
4,MU,219,592.2283105022831,9.870471841704719
4,MV,40,377.375,6.289583333333334
4,MW,47,402.78723404255317,6.713120567375886
4,MX,44948,551.6465471211177,9.194109118685295
4,MY,4019,498.58770838517046,8.309795139752842
4,MZ,116,423.17241379310343,7.05287356321839
4,NA,103,399.28155339805824,6.654692556634304
4,NC,118,553.3898305084746,9.22316384180791
4,NE,468,298.3205128205128,4.972008547008547
4,NG,3830,469.1143603133159,7.818572671888599
4,NI,1690,537.114201183432,8.9519033530572
4,NL,729,495.37860082304525,8.256310013717421
4,NO,336,621.4315476190476,10.35719246031746
4,NP,838,444.326968973747,7.405449482895784
4,NZ,745,597.255033557047,9.954250559284116
4,OM,447,442.3042505592841,7.371737509321402
4,PA,1559,565.9140474663245,9.43190079110541
4,PE,12166,545.2340128226205,9.087233547043674
4,PF,97,445.5979381443299,7.426632302405498
4,PG,139,415.2517985611511,6.920863309352518
4,PH,13751,521.1495163988074,8.685825273313457
4,PK,351,483.85185185185185,8.064197530864197
4,PL,4034,490.9201784828954,8.182002974714923
4,PM,2,232.5,3.875
4,PR,878,569.3997722095672,9.489996203492787
4,PS,2044,406.9486301369863,6.782477168949772
4,PT,1356,473.80973451327435,7.896828908554572
4,PW,1,751.0,12.516666666666667
4,PY,1627,560.19913952059,9.336652325343168
4,QA,160,625.68125,10.428020833333333
4,RE,570,535.1649122807017,8.919415204678362
4,RO,4825,471.73264248704663,7.862210708117444
4,RS,1206,497.1011608623549,8.285019347705916
4,RU,41061,577.3784613136553,9.622974355227589
4,RW,36,273.3611111111111,4.556018518518518
4,SA,1867,382.4997321906802,6.374995536511337
4,SB,23,139.82608695652175,2.330434782608696
4,SC,49,333.2244897959184,5.553741496598639
4,SD,198,206.17171717171718,3.4361952861952862
4,SE,455,487.44835164835166,8.124139194139195
4,SG,606,585.6699669966997,9.761166116611662
4,SI,537,566.6014897579144,9.443358162631906
4,SK,2003,531.3884173739391,8.856473622898985
4,SL,325,518.7353846153846,8.645589743589744
4,SM,7,475.85714285714283,7.93095238095238
4,SN,581,502.3562822719449,8.372604704532415
4,SO,358,335.93575418994413,5.598929236499069
4,SR,73,465.09589041095893,7.7515981735159825
4,SS,3,1493.0,24.883333333333333
4,ST,3,148.66666666666666,2.4777777777777774
4,SV,1149,561.6884247171454,9.361473745285757
4,SX,6,1422.0,23.7
4,SZ,25,325.32,5.422
4,TC,10,521.6,8.693333333333333
4,TD,28,88.46428571428571,1.4744047619047618
4,TG,79,403.88607594936707,6.731434599156118
4,TH,9975,495.0878195488722,8.25146365914787
4,TJ,998,364.76553106212424,6.079425517702071
4,TL,10,490.0,8.166666666666666
4,TM,118,404.1271186440678,6.73545197740113
4,TN,956,493.91004184100416,8.231834030683403
4,TR,19691,469.1116246000711,7.818527076667851
4,TT,622,644.3890675241157,10.739817792068596
4,TV,8,74.25,1.2375
4,TW,3788,677.4036430834213,11.290060718057022
4,TZ,229,394.90393013100436,6.581732168850072
4,UA,6426,562.9270152505446,9.38211692084241
4,UG,211,450.1943127962085,7.503238546603475
4,US,149420,658.290784366216,10.971513072770268
4,UY,494,517.5607287449393,8.62601214574899
4,UZ,2880,483.0732638888889,8.051221064814815
4,Unknown,182886,595.7925046203646,9.929875077006077
4,VC,32,471.84375,7.8640625
4,VE,336,443.4107142857143,7.390178571428572
4,VG,11,310.6363636363636,5.177272727272727
4,VI,13,462.61538461538464,7.71025641025641
4,VN,16219,460.63388618287195,7.6772314363811995
4,VU,2,29.5,0.49166666666666664
4,WF,5,40.0,0.6666666666666666
4,WS,2,638.0,10.633333333333333
4,XK,208,397.6394230769231,6.627323717948718
4,XX,35,486.22857142857146,8.103809523809524
4,YE,1112,309.2634892086331,5.154391486810551
4,YT,49,288.8775510204082,4.8146258503401365
4,ZA,2637,462.36291240045506,7.706048540007584
4,ZM,174,604.7298850574713,10.07883141762452
4,ZW,195,451.2717948717949,7.521196581196581
5,AD,11,856.3636363636364,14.272727272727273
5,AE,1071,538.4883286647993,8.974805477746655
5,AF,466,314.34120171673817,5.239020028612303
5,AG,23,600.2608695652174,10.004347826086956
5,AI,1,2599.0,43.31666666666667
5,AL,279,419.8817204301075,6.998028673835125
5,AM,390,462.425641025641,7.707094017094017
5,AO,127,454.38582677165357,7.573097112860893
5,AR,15202,572.8127220102618,9.54687870017103
5,AS,24,406.625,6.777083333333334
5,AT,339,436.78171091445427,7.279695181907571
5,AU,2449,647.7599020008166,10.795998366680276
5,AW,15,542.0,9.033333333333333
5,AX,4,445.5,7.425
5,AZ,951,474.35120925341744,7.905853487556957
5,BA,410,450.9682926829268,7.516138211382113
5,BB,49,657.3673469387755,10.956122448979592
5,BD,1818,499.64741474147417,8.327456912357903
5,BE,712,537.5028089887641,8.958380149812735
5,BF,449,490.8685968819599,8.181143281365998
5,BG,1093,514.5956084172003,8.576593473620004
5,BH,87,391.04597701149424,6.517432950191571
5,BI,1,1494.0,24.9
5,BJ,127,517.5511811023622,8.625853018372704
5,BL,2,85.5,1.425
5,BM,1,60.0,1.0
5,BN,100,659.23,10.987166666666667
5,BO,2090,559.62009569378,9.327001594896332
5,BR,30214,562.3049910637453,9.371749851062422
5,BS,93,532.8817204301075,8.881362007168459
5,BT,45,316.8,5.28
5,BW,28,138.71428571428572,2.311904761904762
5,BY,1304,543.0506134969326,9.050843558282208
5,BZ,59,554.2203389830509,9.237005649717513
5,CA,2998,649.1124082721815,10.818540137869691
5,CD,103,392.6601941747573,6.544336569579288
5,CF,5,161.8,2.6966666666666668
5,CG,30,347.06666666666666,5.7844444444444445
5,CH,248,594.5040322580645,9.908400537634408
5,CI,694,471.4149855907781,7.856916426512968
5,CL,4978,511.4762957010848,8.524604928351414
5,CM,233,466.0772532188841,7.767954220314735
5,CN,4229,667.2553795223457,11.120922992039095
5,CO,9960,541.3217871485944,9.022029785809906
5,CR,612,569.968954248366,9.4994825708061
5,CV,31,340.16129032258067,5.669354838709678
5,CW,31,919.5483870967741,15.325806451612902
5,CY,168,532.4285714285714,8.873809523809523
5,CZ,1885,538.7310344827587,8.978850574712645
5,DE,6165,550.5511759935117,9.175852933225196
5,DJ,80,260.8875,4.348125
5,DK,147,559.8503401360545,9.330839002267574
5,DM,1,576.0,9.6
5,DO,2847,527.5806111696522,8.79301018616087
5,DZ,74,454.02702702702703,7.567117117117117
5,EC,2099,528.5173892329681,8.8086231538828
5,EE,89,536.3370786516854,8.938951310861423
5,EG,166,579.433734939759,9.65722891566265
5,EH,25,314.04,5.234
5,ES,3461,514.9540595203698,8.582567658672831
5,ET,137,390.0,6.5
5,FI,218,516.0275229357799,8.60045871559633
5,FJ,145,680.5931034482759,11.343218390804598
5,FK,1,25.0,0.4166666666666667
5,FM,73,416.54794520547944,6.942465753424657
5,FO,4,678.0,11.3
5,FR,7951,566.1247641806062,9.435412736343437
5,GA,62,329.5,5.491666666666666
5,GB,5112,613.7967527386542,10.229945878977569
5,GD,19,380.94736842105266,6.349122807017545
5,GE,999,524.8728728728729,8.747881214547881
5,GF,68,417.1029411764706,6.95171568627451
5,GG,3,609.0,10.15
5,GH,336,447.83035714285717,7.463839285714286
5,GI,5,329.8,5.496666666666667
5,GL,17,503.47058823529414,8.391176470588237
5,GM,18,144.05555555555554,2.4009259259259257
5,GN,514,247.80739299610894,4.130123216601816
5,GP,63,760.5238095238095,12.675396825396826
5,GQ,2,66.0,1.1
5,GR,1888,511.36970338983053,8.52282838983051
5,GT,2196,562.8369763205828,9.380616272009714
5,GU,54,460.6666666666667,7.677777777777778
5,GW,1,16.0,0.26666666666666666
5,GY,164,524.7073170731708,8.745121951219513
5,HK,275,599.3236363636364,9.988727272727273
5,HN,1288,547.4324534161491,9.123874223602485
5,HR,638,454.44670846394985,7.574111807732497
5,HT,317,502.22397476340694,8.370399579390115
5,HU,1634,521.9228886168911,8.698714810281519
5,ID,22195,519.8152737102951,8.663587895171585
5,IE,533,473.3583489681051,7.889305816135084
5,IL,1355,464.0988929889299,7.734981549815498
5,IM,3,192.0,3.2
5,IN,123790,567.579174408272,9.459652906804534
5,IQ,535,378.87102803738316,6.314517133956386
5,IR,1,515.0,8.583333333333334
5,IS,18,521.8888888888889,8.698148148148148
5,IT,10496,545.1450076219512,9.08575012703252
5,JE,2,533.0,8.883333333333333
5,JM,459,490.0174291938998,8.166957153231662
5,JO,1558,429.98973042362,7.166495507060334
5,JP,12997,868.7489420635532,14.479149034392552
5,KE,296,345.2533783783784,5.754222972972973
5,KG,461,421.9783080260304,7.03297180043384
5,KH,15,386.8666666666667,6.447777777777778
5,KI,8,112.375,1.8729166666666666
5,KN,8,578.875,9.647916666666667
5,KR,3272,728.1528117359413,12.135880195599022
5,KW,283,414.660777385159,6.911012956419317
5,KY,9,1616.6666666666667,26.944444444444446
5,KZ,7685,472.288223812622,7.871470396877033
5,LA,397,453.0755667506297,7.5512594458438285
5,LB,678,498.6946902654867,8.311578171091446
5,LC,24,662.2916666666666,11.038194444444445
5,LI,1,90.0,1.5
5,LK,269,571.9479553903345,9.532465923172243
5,LR,6,281.3333333333333,4.688888888888888
5,LT,215,477.0,7.95
5,LU,41,574.170731707317,9.56951219512195
5,LV,156,539.0897435897435,8.984829059829059
5,LY,961,403.56919875130075,6.726153312521679
5,MA,1057,439.76348155156103,7.329391359192684
5,MC,1,1353.0,22.55
5,MD,347,502.850144092219,8.380835734870317
5,ME,148,360.6283783783784,6.010472972972973
5,MF,2,2342.5,39.041666666666664
5,MG,52,268.5192307692308,4.475320512820513
5,MH,23,508.9130434782609,8.481884057971014
5,MK,271,452.1033210332103,7.535055350553505
